system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,EVI,NDRE,NDVI,NDWI,SAVI,VH,VH_VV,VV,VV_contrast,VV_ent,VV_var,agbd,agbd_se,elevation,slope,.geo
12356,0.20256667,0.1121,0.0308,0.05695,0.045,0.102,0.20145,0.2292,0.2486,0.260375,0.3953091050323481,0.41814035,0.69346046,0.102031775,0.38482863336205847,-12.282011096407162,-4.749655497545696,-7.532355598861466,110.94642857142856,3.8841800805665345,145.68382503464636,14.670008659362793,17.1361026763916,1951,8.345594,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.06635593520323,10.323776113333086]}"
12357,0.2601,0.152025,0.0482,0.06866667,0.07935,0.1173,0.1871,0.2124,0.22105,0.23883334,0.265226652661483,0.30663514,0.47170436,-0.08115975,0.26555470908577733,-18.038470246970785,-5.361378389239803,-12.677091857730982,42.06051587301587,3.9198978278150425,89.62571944286174,20.99440574645996,17.131916046142578,1927,9.082834,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05265662712041,10.324000692154117]}"
12358,0.268525,0.1603,0.051,0.07653333,0.0878,0.1324,0.20435,0.22983333,0.2466,0.25816667,0.2854266930647229,0.30131924,0.47488037,-0.04256249,0.28547458782792834,-14.397782961018713,-4.878900202333673,-9.51888275868504,132.0625,3.9399735119742765,318.59821330152954,13.253898620605469,17.137006759643555,1944,11.493509,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.06702967166633,10.324000692154117]}"
12359,0.2728,0.1531,0.04608,0.0754,0.0687,0.13743334,0.2546,0.28793332,0.30295,0.32306665,0.427603948894234,0.37584677,0.6302973,0.052366473,0.40311477436335597,-16.947811497022577,-5.41290147979047,-11.534910017232107,251.5525793650793,4.235466344786516,376.23462203168583,58.3132438659668,17.127649,1928,24.269033,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.07331787865516,10.324000692154117]}"
12360,0.2863,0.17326666,0.05216,0.077164285,0.08835,0.13436,0.19945,0.2259,0.243525,0.25925,0.28062101153279195,0.2888842,0.46757063,-0.080734216,0.27980466012849237,-16.084732051597314,-5.595487492033914,-10.4892445595634,57.7986111111111,4.002846554972217,73.84174914178584,11.563346862792969,17.13888168334961,1920,1.3222725,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05220746947836,10.324225270975147]}"
12361,0.3022,0.1833,0.05824,0.08733334,0.0981,0.1516,0.2276,0.2531,0.26476666,0.28225,0.29413840741456043,0.2717957,0.45930552,-0.06602386,0.2897318985148715,-19.534791840576396,-5.146651156362633,-14.388140684213763,120.07242063492062,4.126818274817794,140.87382979812173,7.433351993560791,2.9892430305480957,1948,10.390968,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.06029230703543,10.324225270975147]}"
12362,0.1389,0.07145,0.019,0.0346,0.02288,0.0628,0.1555,0.1786,0.1829,0.1968,0.33969329115294866,0.4888075,0.7776266,0.1367309,0.34009181005389766,-16.402104028498275,-5.341217313510935,-11.06088671498734,167.69146825396822,4.101179934754034,286.5742502440826,56.307758,17.131147384643555,1944,9.24171,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.0668050928453,10.324449849796176]}"
12363,0.178275,0.0969,0.0255,0.04514,0.0396,0.0837,0.1694,0.1965,0.2116,0.21925,0.34182599618221343,0.43311888,0.68471336,0.085476115,0.3434504884226488,-14.397782961018713,-4.7090322368859425,-9.68875072413277,157.1815476190476,4.131267808670545,307.76686409518516,48.129311,17.129011154174805,1945,3.7047918,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.06702967166633,10.324449849796176]}"
12364,0.2809,0.16456667,0.054,0.0836,0.08654445,0.14576666,0.2585,0.2907,0.3115,0.33,0.39444666688394114,0.36244354,0.5651519,0.051654305,0.37574236527314603,-20.019804951806947,-5.515106108098239,-14.504698843708708,208.78571428571425,4.150521897019432,287.7730339821237,110.919121,17.121854782104492,1920,19.967363,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.0735424574762,10.324449849796176]}"
12365,0.1813,0.08845,0.0282375,0.05325,0.034125,0.1019,0.2485,0.29195,0.30569166,0.31683335,0.5227822759392544,0.49998978,0.7991564,0.25542873,0.48504633019431,-16.766233104251405,-5.618602032776771,-11.147631071474635,58.269841269841265,3.9968128480063223,83.81321255352304,17.38313865661621,17.13367462158203,1979,8.345606,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.07713571861267,10.324449849796176]}"
12366,0.26355,0.158475,0.05153,0.075475,0.082,0.129625,0.20115,0.22535,0.2368,0.252,0.28830573087266254,0.29248825,0.48557088,-0.053462602,0.2835857303947545,-18.781906252989984,-4.9944976708825415,-13.787408582107442,46.450396825396815,4.092435974194782,63.73776848702164,2.378324031829834,3.0005509853363037,1947,10.881228,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.0600677282144,10.324674428617206]}"
12367,0.30785,0.1904,0.061125,0.09091666,0.1005,0.1553,0.23125,0.259,0.27043334,0.2871,0.30023645118582437,0.2704353,0.45812365,-0.064703,0.29267452464523325,-21.117205938945453,-6.036675040052433,-15.08053089889302,177.18948412698415,4.154647773094194,213.67606272834473,26.331754684448242,17.130301,1920,22.611485,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.07376703629723,10.324674428617206]}"
12368,0.1417,0.0703,0.021025,0.03505,0.02275,0.0664,0.1728,0.21445,0.21995,0.2379,0.4112574542757335,0.5362319,0.81252575,0.21636944,0.3982765677117565,-13.519947558925889,-5.568763554213094,-7.951184004712795,118.76686507936508,4.0380716087539374,173.88710455245382,61.86060333251953,17.125017166137695,1934,13.205677,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.06635593520323,10.324899007438235]}"
12369,0.2531,0.15086667,0.04935,0.07165,0.07905,0.123616666,0.193575,0.2171,0.2279,0.242875,0.27935740166654793,0.29666683,0.48493242,-0.05239087,0.2766900097265186,-17.714973592806526,-5.078351310373922,-12.636622282432604,122.86309523809524,4.147447655191603,138.03902313239632,13.642427444458008,17.136377334594727,1938,13.058419,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.06725425048735,10.324899007438235]}"
12370,0.14205,0.064955555,0.028116666,0.05025,0.026742857,0.08826666,0.2386,0.2733,0.2922,0.2971,0.5344277631391817,0.5360084,0.83230317,0.34576857,0.4862191669151996,-17.03838768517944,-6.829070700533849,-10.209316984645591,91.10416666666666,3.8406499857503706,56.01512404728783,141.890823,17.122051239013672,1953,22.013018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.07668656097061,10.324899007438235]}"
12371,0.2471,0.151,0.0465,0.069325,0.0797,0.1189,0.17565,0.19727333,0.21312,0.224,0.24844141945184434,0.28377807,0.45563826,-0.07383425,0.2524280381393569,-16.20533735263237,-6.042918660180662,-10.162418692451707,92.91567460317461,4.132811651327206,113.1602133330125,54.67904281616211,17.130754470825195,1945,7.8904204,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.0517583118363,10.325123586259265]}"
12372,0.2861,0.1789,0.055325,0.077775,0.0891,0.13625,0.20438,0.23148,0.24765,0.2581,0.28989348366400086,0.29017973,0.47082403,-0.07203747,0.2842246682307885,-18.320784678814512,-4.865573051235044,-13.455211627579468,81.77083333333334,4.188018769926758,109.7402122307276,8.221494674682617,2.9882400035858154,1936,9.734842,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05961857057234,10.325123586259265]}"
12373,0.27286667,0.1616,0.05568,0.084325,0.0865,0.14415,0.2312,0.2555,0.26875,0.2841,0.332536612692313,0.301768,0.513019,-0.0076006786,0.3196434030634783,-20.27258677865538,-5.255586581355875,-15.017000197299506,151.42261904761904,4.201771690175963,358.1556319287092,28.102136611938477,17.130075454711914,1923,23.760704,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.07421619393928,10.325123586259265]}"
12374,0.2939,0.18645,0.053708334,0.07646,0.093325,0.13635,0.192875,0.21665,0.23196666,0.24595833,0.2495163234763369,0.25960448,0.42620724,-0.11777387,0.25198666779466206,-17.09565974969274,-4.75305019779722,-12.342609551895519,166.43749999999994,4.236841636811437,198.94831329524095,6.784017086029053,2.9901700019836426,1935,7.8904214,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.0593939917513,10.325348165080296]}"
12375,0.1476,0.07283334,0.0229,0.03965,0.0239,0.0717,0.1936,0.235,0.2586,0.2659,0.47693557552740473,0.56584924,0.8307965,0.2732644,0.449904147804171,-15.166631027792754,-5.814233491922963,-9.352397535869791,140.40079365079362,4.030831160394863,199.65240181719855,91.451073,17.122859954833984,1932,17.058674,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.06613135638221,10.325348165080296]}"
12376,0.22761667,0.1274,0.041195832,0.060825,0.06105,0.10925,0.182525,0.2089,0.219575,0.23176667,0.31036929827157156,0.33551282,0.5648998,-0.017982591,0.30461169008186684,-18.4791350656445,-5.893982528227916,-12.585152537416583,94.59623015873015,4.033426637298457,119.0225251558877,57.28842544555664,17.128408432006836,1931,20.07788,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.06747882930839,10.325348165080296]}"
12377,0.14078334,0.06491667,0.020985715,0.038466666,0.022075,0.074316666,0.21305,0.25655,0.27245,0.27405,0.5017506397742638,0.57137364,0.8500976,0.31862545,0.47268808590552025,-16.639668182901087,-6.619552666581061,-10.020115516320026,116.40575396825395,3.9649856938304207,84.37481005130758,217.279785,17.120283126831055,1943,12.053972,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.07646198214958,10.325348165080296]}"
12378,0.26035,0.1522,0.05245,0.07915,0.08,0.1363,0.222,0.25188333,0.26515,0.280225,0.34242017655876766,0.32096153,0.53643346,0.0091341995,0.3286103244038209,-18.338433894337495,-5.19737969188556,-13.141054202451935,165.9285714285714,4.202459336188423,418.463090907675,116.26420593261719,17.12291145324707,1905,20.028784,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.07444077276031,10.325572743901326]}"
12379,0.23716667,0.14575,0.04764,0.06875,0.077475,0.11343333,0.16953333,0.1912,0.20555,0.2158,0.2438409210236389,0.2887821,0.4525219,-0.07141514,0.24534658061999715,-19.41001978186855,-5.736866158288702,-13.673153623579847,136.29861111111111,4.0982608000724525,262.733366205277,5.039907932281494,2.9932219982147217,1940,5.6382866,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05916941293029,10.325797322722355]}"
12380,0.2508125,0.144025,0.03972,0.06548214,0.06351667,0.118883334,0.2267,0.25695,0.2798,0.29045,0.3967045590544762,0.40362024,0.62998205,0.054630257,0.3847012706209163,-15.790940911886537,-6.064718881724113,-9.726222030162424,185.7728174603175,4.047334664693908,172.64858414432456,45.968201,17.127485275268555,1908,8.2891,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.06590677756118,10.325797322722355]}"
12381,0.2077,0.11196667,0.031742856,0.05035,0.050333332,0.0995,0.18685,0.2139,0.22742,0.24333334,0.34283282060327624,0.3912884,0.6375681,0.04532084,0.34153502549862264,-16.30486712801074,-6.190704898157563,-10.114162229853179,94.56944444444446,3.8480589847411864,167.31612378747377,65.341003,17.12555503845215,1910,15.490861,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.06792798695045,10.325797322722355]}"
12382,0.2795,0.16645,0.04325,0.06701818,0.072966665,0.129325,0.2124,0.2413,0.25405,0.2723,0.33105417448239943,0.32533416,0.5537434,-0.04769941,0.32843955659361485,-15.415492637818614,-5.586499196755073,-9.828993441063542,168.27182539682536,4.168400693343399,228.632237733078,14.66831111907959,17.13446044921875,1917,18.847958,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.06545761991912,10.326021901543385]}"
12383,0.272375,0.1508,0.05,0.08072,0.08065,0.14,0.2642,0.3098,0.3362,0.3473,0.44209742649272527,0.41201174,0.6130502,0.10487617,0.41808910440941427,-18.70285210831993,-5.934239203659844,-12.768612904660086,158.0218253968254,4.032503223226783,251.06783430966698,19.111303329467773,17.13370704650879,1898,15.993302,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.07466535158134,10.326021901543385]}"
12384,0.2664,0.16005,0.047166668,0.0718125,0.0801,0.126875,0.198,0.22546667,0.247,0.258,0.3037085488372738,0.32129723,0.5102415,-0.03778733,0.30268406830205186,-17.159420020911938,-5.505028322038591,-11.654391698873347,118.33730158730157,3.8112363143608263,150.78227946269544,5.244015216827393,2.992814064025879,1932,12.898643,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05872025528822,10.326246480364414]}"
12385,0.2453,0.1342,0.033725,0.061,0.0591,0.11995,0.2439,0.2765,0.2879,0.3191,0.41164036367611034,0.41179356,0.659366,0.07989498,0.4051948100099967,-14.406503200779206,-6.057314878131528,-8.349188322647677,122.90178571428572,3.8922234366848905,139.34760310372076,27.91984748840332,17.129701614379883,1905,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.06815256577147,10.326246480364414]}"
12386,0.1483,0.0686,0.0234,0.04135,0.02515,0.08366667,0.24005,0.2909,0.2949,0.31106666,0.5308785344295641,0.55798185,0.84283704,0.33077615,0.4934150377633616,-16.643499538002985,-6.106336580863768,-10.537162957139216,150.09424603174602,4.205209920238264,234.95710408005834,114.7775650024414,17.121784210205078,1923,12.207341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.0757882456865,10.326246480364414]}"
12387,0.27438,0.1623,0.0502,0.07643333,0.086585715,0.12746666,0.1968,0.2234,0.2426,0.252425,0.2814893733452559,0.31111512,0.47394,-0.06147241,0.28223040406474453,-16.851181887641246,-5.381993225498917,-11.46918866214233,54.56349206349206,3.701664830320431,69.20187507873197,2.9246320724487305,2.9986350536346436,1930,8.494924,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05849567646719,10.326695638006475]}"
12388,0.26215,0.14885,0.04355,0.0694,0.0736,0.123075,0.20916666,0.23711666,0.2501,0.26905,0.3232422856001043,0.34038988,0.5452579,-0.023523677,0.32141554140842715,-14.645885977551961,-5.380778314126163,-9.265107663425798,126.91964285714285,4.025370322751665,145.27514310121114,17.988251,17.134368896484375,1920,20.439526,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.0683771445925,10.326695638006475]}"
12389,0.18526667,0.09625,0.0309,0.0534,0.043566667,0.09985,0.22575,0.26295,0.2642,0.28675,0.4263116566323369,0.45144898,0.7168851,0.17561553,0.40970990265356677,-18.83346568856712,-6.054462931750729,-12.779002756816391,144.84920634920633,4.124715006323931,280.51874488220164,64.593018,17.127056121826172,1911,16.200455,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.07556366686546,10.326695638006475]}"
12390,0.237,0.1247,0.032866668,0.06606667,0.0511,0.12705,0.2874,0.324575,0.3489,0.35496667,0.5283889154253032,0.4661204,0.7445,0.1909882,0.496333320899142,-17.97297242464258,-5.804757736258898,-12.168214688383683,197.72023809523807,4.161200575440808,175.00531462583695,14.778667449951172,17.134469985961914,1938,12.801684,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.06500846227706,10.326920216827505]}"
12391,0.2582,0.1479,0.053475,0.08043333,0.08555,0.13544,0.2184,0.24505,0.25835,0.27183333,0.31519331666947026,0.31212068,0.5024717,2.9043635E-4,0.307145411236593,-18.83346568856712,-5.160136512115972,-13.673329176451148,133.68749999999997,4.034073952854434,182.4244368464897,111.386238,17.123091,1895,20.690126,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.07533908804443,10.326920216827505]}"
12392,0.2565,0.15815,0.04445,0.06535,0.075325,0.11765,0.1773,0.2003,0.2143,0.2242,0.2606677487772705,0.29115832,0.47984466,-0.08963466,0.2640019160293694,-16.947492479736958,-5.662425889120122,-11.285066590616836,58.06646825396824,3.9477542130624306,70.76522246629429,3.7229549884796143,2.9962880611419678,1941,7.8904276,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05827109764616,10.327144795648534]}"
12393,0.28156668,0.16185,0.0597,0.088425,0.095,0.14328334,0.2372,0.26845,0.29135,0.3004,0.3472517143052243,0.3406703,0.50821793,0.017076353,0.3322897392960035,-18.269702651764632,-4.596373475313484,-13.673329176451148,125.30555555555553,4.055586416843433,202.75541107645859,28.855703353881836,17.13140869140625,1889,13.6783495,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.07556366686546,10.327144795648534]}"
12394,0.2643,0.16015,0.048225,0.07015,0.08235,0.1222,0.1822,0.20516667,0.216975,0.22965,0.24941872206230714,0.27942804,0.44976196,-0.098332524,0.2526350396229298,-17.653505904791956,-5.357082415259995,-12.29642348953196,177.70535714285717,4.0906966939353895,267.2709740725004,12.308160781860352,17.137052536010742,1951,11.883978,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.064559304635,10.327369374469564]}"
12395,0.2363,0.13195,0.03778,0.0658,0.06235,0.1185,0.23591666,0.262975,0.27195,0.29433334,0.38453072069514754,0.39300808,0.62698174,0.07014264,0.3768428683416917,-18.592011840121316,-5.704776190211458,-12.887235649909858,244.12202380952385,4.232715760736675,348.17229131235763,36.145309,17.129192352294922,1937,15.62016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.06927545987662,10.327369374469564]}"
12396,0.26495,0.15435,0.050875,0.0744,0.08416667,0.12726666,0.20795,0.2347,0.25095,0.2633,0.30337757472881915,0.3270172,0.49768737,-0.02713704,0.2995689312728935,-17.004916839610473,-5.369487872961374,-11.6354289666491,100.58829365079364,4.076943773686184,170.72425260614182,2.0885369777679443,3.0017049312591553,1945,13.205709,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.0578219400041,10.327593953290595]}"
12397,0.2331,0.13415,0.045375,0.06865,0.072,0.119566664,0.19763333,0.2232,0.23593333,0.25066668,0.30869758803229685,0.3273324,0.53236634,0.0060408,0.30435680248400726,-18.21253997878119,-5.71846290658018,-12.49407707220101,116.359126984127,4.140894852844989,152.98915422651862,12.067254066467285,17.139469,1884,5.4156857,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.07601282450753,10.327593953290595]}"
12398,0.2538,0.1504,0.04832,0.06778333,0.0796,0.1206,0.18536666,0.2084,0.2181,0.23665,0.25969398848215286,0.28786537,0.46523345,-0.07565164,0.26043625115736413,-18.186315688422045,-5.22419130198311,-12.962124386438935,215.52579365079367,4.069015679314649,299.45738457420157,11.103644371032715,17.138731002807617,1957,8.494925,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.06433472581396,10.327818532111625]}"
